                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.776,                 3.0013,                 1.9751,                0.61499,                0.48747,                0.48148,                 0.2085,                 1.9852,                 1.8111,                 2.2716,              0.0033318,              0.0033318,              0.0033318
                      2,                 1.6583,                 2.4392,                 1.8839,                0.59318,                0.48244,                0.47979,                0.20652,                 1.9564,                 1.8436,                 2.2938,              0.0065332,              0.0065332,              0.0065332
